pid,category,name,base_price,price,unit_price,arrival,rating,reward,url
7680384067,maternity_baby,"베이비뵨 이유식 턱받이 스몰 베이비 빕, 파우더 그린,파우더 핑크, 2개","25,000","22,400","(1개당 11,200원)",내일(화) 도착 보장,(1769),"최대 1,045원 적립",coupang_img\7680384067.jpg
6669533770,maternity_baby,"하루틴 리포좀 비타민C 알파α 33g, 30정, 1개","31,500","19,500",(1정당 650원),내일(화) 도착 보장,(7020),최대 975원 적립,coupang_img\6669533770.jpg
7856198008,maternity_baby,"듀오락 데일리키즈 츄어블 어린이 유산균, 60정, 1개","33,000","32,100",(1정당 535원),내일(화) 도착 보장,(6083),"최대 1,445원 적립",coupang_img\7856198008.jpg
8052026336,maternity_baby,"2080 키즈 4step 칫솔 12p, 랜덤 발송, 1개입, 12개","21,600","16,100","(1개당 1,342원)",내일(화) 도착 보장,(5829),최대 725원 적립,coupang_img\8052026336.jpg
7536882086,maternity_baby,"크리오 펌프팝 고불소 어린이 펌핑치약 샤인머스켓향, 300g, 2개","24,000","15,990",(10g당 267원),내일(화) 도착 보장,(612),최대 800원 적립,coupang_img\7536882086.jpg
6215173156,maternity_baby,"모모래빗 에코드라이 팬티기저귀 팬티형 남여공용, 특대형(XL), 88매","36,900","35,460",(1개당 403원),내일(화) 도착 보장,(3845),"최대 1,773원 적립",coupang_img\6215173156.jpg
7837179023,maternity_baby,"그린핑거 유아용 마이키즈 프레쉬 산리오 시나모롤 워시 프레쉬 그린향, 500ml, 1개","23,500","18,900","(100ml당 3,780원)",내일(화) 도착 보장,(69),최대 935원 적립,coupang_img\7837179023.jpg
5080394723,maternity_baby,"상하치즈 유기농 아기치즈 20매 2STEP, 360g, 3개","28,900","20,400",(10g당 189원),내일(화) 새벽 도착 보장,(19841),"최대 1,020원 적립",coupang_img\5080394723.jpg
7284647891,maternity_baby,"슈퍼대디 미피 매직드라이 썸머 팬티형 기저귀, 특대형(XL), 88매","35,900","31,900",(1개당 363원),내일(화) 도착 보장,(1216),"최대 1,451원 적립",coupang_img\7284647891.jpg
6525616424,maternity_baby,"킨도 프리미엄 오 슬림 썸머팬츠 팬티형 기저귀 남여공용, 5단계, 136매","77,000","61,120",(1개당 449원),내일(화) 도착 보장,(1634),"최대 2,445원 적립",coupang_img\6525616424.jpg
7837161288,maternity_baby,"그린핑거 유아용 마이키즈 프레쉬 산리오 시나모롤 샴푸 프레쉬 그린향, 500ml, 1개","23,500","18,900","(100ml당 3,780원)",내일(화) 도착 보장,(77),최대 935원 적립,coupang_img\7837161288.jpg
4649771500,maternity_baby,"덴마크 유기가공식품 인증 짜지않은 아기치즈 2단계, 544g, 1개","14,650","13,800",(10g당 254원),내일(화) 새벽 도착 보장,(4602),최대 690원 적립,coupang_img\4649771500.jpg
6750842633,maternity_baby,"뽀로로 키디밀 성장 밸런스 음료 135ml, 24개, 두유","29,900","26,930",(100ml당 831원),내일(화) 도착 보장,(823),"최대 1,346원 적립",coupang_img\6750842633.jpg
1163478,maternity_baby,"그린핑거 마이키즈 샴푸, 500ml, 1개","35,160","17,180","(100ml당 3,436원)",내일(화) 도착 보장,(13177),최대 859원 적립,coupang_img\1163478.jpg
7201082707,maternity_baby,"아텍스 시나모롤 산리오 캐릭터 썸머향밴드 2p, 혼합색상, 3개","18,000","15,000","(1개당 5,000원)",내일(화) 도착 보장,(609),최대 750원 적립,coupang_img\7201082707.jpg
7830539518,maternity_baby,"일양약품 프리미엄 리포좀 비타민C, 3개, 30정","60,000","39,900",(1정당 443원),모레(수) 도착 예정,(224),"최대 1,795원 적립",coupang_img\7830539518.jpg
7788257386,maternity_baby,"베베숲 시그니처 블루 에코 유아물티슈 캡형 75gsm, 70매, 10개","29,900","26,900",(10매당 384원),내일(화) 도착 보장,(2603),"최대 1,345원 적립",coupang_img\7788257386.jpg
47907544,maternity_baby,"궁중비책 프리뮨 유아용 샴푸 앤 바스, 350ml, 2개","24,900","22,600","(100ml당 3,229원)",내일(화) 도착 보장,(4744),"최대 1,130원 적립",coupang_img\47907544.jpg
6973483503,maternity_baby,"JOONIE 유아용 자기주도 완료기 이유식 스푼 포크 세트, 혼합색상, 1세트","28,900","18,900","(1개당 18,900원)",내일(화) 도착 보장,(760),최대 945원 적립,coupang_img\6973483503.jpg
7978311285,maternity_baby,"하기스 2024 네이처메이드 썸머 밴드형 기저귀 남여공용, 2단계, 160매","66,900","50,930",(1개당 318원),내일(화) 도착 보장,(170),"최대 2,495원 적립",coupang_img\7978311285.jpg
7663342470,maternity_baby,"하기스 2022 보송보송 밴드형 기저귀 공용, 2단계, 204매","54,600","35,970",(1개당 176원),내일(화) 도착 보장,(25988),"최대 1,799원 적립",coupang_img\7663342470.jpg
7958264259,maternity_baby,"하기스 2024 매직컴포트썸머 팬티형 기저귀 남여공용, 6단계, 74매","61,900","46,900",(1개당 634원),내일(화) 도착 보장,(257),"최대 2,110원 적립",coupang_img\7958264259.jpg
6525616424,maternity_baby,"킨도 프리미엄 오 슬림 썸머팬츠 팬티형 기저귀 남여공용, 6단계, 120매","81,500","61,120",(1개당 509원),내일(화) 도착 보장,(1634),"최대 2,598원 적립",coupang_img\6525616424.jpg
7104349297,maternity_baby,"블랑101 고농축 유아섬유유연제 시그니처향 본품, 1.6L, 1개","29,000","26,000","(100ml당 1,625원)",내일(화) 도착 보장,(11420),"최대 1,300원 적립",coupang_img\7104349297.jpg
6758894677,maternity_baby,"편강율 키즈 앤 베이비 촉촉 선크림 SPF50+ PA++++, 1개, 75ml","20,000","11,900","(10ml당 1,587원)",내일(화) 도착 보장,(3353),최대 589원 적립,coupang_img\6758894677.jpg
7978311246,maternity_baby,"하기스 2024 네이처메이드 썸머 팬티형 기저귀 남여공용, 4단계, 96매","66,900","50,980",(1개당 531원),내일(화) 도착 보장,(271),"최대 2,498원 적립",coupang_img\7978311246.jpg
6690035767,maternity_baby,"코멧 논슬립 헤링본 PE거실매트, 그레이","39,900","24,290","(1개당 24,290원)",내일(화) 도착 보장,(2457),"최대 1,215원 적립",coupang_img\6690035767.jpg
7958264259,maternity_baby,"하기스 2024 매직컴포트썸머 팬티형 기저귀 남여공용, 5단계, 88매","69,800","46,010",(1개당 523원),내일(화) 도착 보장,(257),"최대 2,185원 적립",coupang_img\7958264259.jpg
7212739502,maternity_baby,"편강율 키즈 앤 베이비 모이스처 선크림 SPF50+ PA++++, 1개, 150ml","28,000","15,900","(10ml당 1,060원)",내일(화) 도착 보장,(1264),최대 771원 적립,coupang_img\7212739502.jpg
2268823461,maternity_baby,"모윰 손목 치발기 별 + 포니 + 전용 케이스 기프트팩 세트, 손목치발기 + 전용케이스, 포니 옐로우 + 별 코랄베이지, 1세트","37,000","22,990","(1개당 22,990원)",내일(화) 도착 보장,(8116),"최대 1,150원 적립",coupang_img\2268823461.jpg
6758894677,maternity_baby,"편강율 키즈 앤 베이비 촉촉 선크림 SPF50+ PA++++, 2개, 75ml","40,000","19,900","(10ml당 1,327원)",내일(화) 도착 보장,(3353),최대 985원 적립,coupang_img\6758894677.jpg
7978311285,maternity_baby,"하기스 2024 네이처메이드 썸머 밴드형 기저귀 남여공용, 3단계, 140매","66,900","51,890",(1개당 371원),내일(화) 도착 보장,(170),"최대 2,543원 적립",coupang_img\7978311285.jpg
6122491494,maternity_baby,"앱솔루트 엄마가 만든 프리미엄 명작 분유 3단계, 800g, 3개","57,000","54,490","(100g당 2,270원)",내일(화) 도착 보장,(48086),"최대 2,725원 적립",coupang_img\6122491494.jpg
2305625345,maternity_baby,"알유 21 비타민C, 12개, 4.5g","35,490","32,750",(1정당 455원),내일(화) 새벽 도착 보장,(1610),"최대 1,638원 적립",coupang_img\2305625345.jpg
15040201,maternity_baby,"베베숲 시그니처 블루 엠보싱 물티슈 리필형 75평량, 70매, 10팩","26,670","22,900",(10매당 327원),내일(화) 도착 보장,(6540),"최대 1,134원 적립",coupang_img\15040201.jpg
7769940102,maternity_baby,"비타민마을 메가씨 3000 비타민C 분말 스틱, 270g, 1개","24,900","15,850",(10g당 587원),내일(화) 도착 보장,(11828),최대 793원 적립,coupang_img\7769940102.jpg
7978311285,maternity_baby,"하기스 2024 네이처메이드 썸머 밴드형 기저귀 남여공용, 1단계, 186매","70,000","57,030",(1개당 307원),모레(수) 도착 예정,(170),"최대 2,851원 적립",coupang_img\7978311285.jpg
303072036,maternity_baby,"매일유업 요미요미 안심아이차 125ml, 24개","16,700","15,900",(10ml당 53원),내일(화) 도착 보장,(7220),최대 795원 적립,coupang_img\303072036.jpg
217817134,maternity_baby,"알프레미오 유아 수유시트 VER.2, 아이보리, 매쉬+오가닉","30,000","22,140","(1개당 22,140원)",내일(화) 도착 보장,(7740),"최대 1,107원 적립",coupang_img\217817134.jpg
7251718191,maternity_baby,"경남제약 레모나산 틴케이스 120포 + 쇼핑백, 240g, 2세트","60,000","37,950",(10g당 791원),내일(화) 도착 보장,(6069),"최대 1,898원 적립",coupang_img\7251718191.jpg
7978311246,maternity_baby,"하기스 2024 네이처메이드 썸머 팬티형 기저귀 남여공용, 6단계, 68매","66,900","51,900",(1개당 763원),내일(화) 도착 보장,(271),"최대 2,543원 적립",coupang_img\7978311246.jpg
6065154611,maternity_baby,"앱솔루트 킨더밀쉬 200ml, 우유맛, 24개","25,490","24,930",(100ml당 519원),내일(화) 도착 보장,(19549),"최대 1,246원 적립",coupang_img\6065154611.jpg
7283878738,maternity_baby,"편강율 키즈앤베이비 워터프루프 프로텍션 선스틱 SPF50+ PA++++, 15g, 1개","20,000","11,900","(10g당 7,933원)",내일(화) 도착 보장,(744),최대 577원 적립,coupang_img\7283878738.jpg
12387638,maternity_baby,"그로미미 교체용 빨대세트 2단계, 투명, 2세트","30,000","15,300","(1개당 7,650원)",내일(화) 도착 보장,(10121),최대 765원 적립,coupang_img\12387638.jpg
7324594536,maternity_baby,"하기스 NEW 크린베베 순면감촉 일자형 기저귀 유아용, 4단계, 192매","34,500","27,150",(1개당 141원),내일(화) 도착 보장,(4833),"최대 1,358원 적립",coupang_img\7324594536.jpg
7808711058,maternity_baby,"페넬로페 본보야지 퐁피두 저자극 아기물티슈 캡형, 75g, 70매, 10팩","37,500","20,800",(10매당 297원),내일(화) 도착 보장,(4638),최대 946원 적립,coupang_img\7808711058.jpg
7779133477,maternity_baby,"팸퍼스 베이비 드라이 아동공용 기저귀 팬티형, 4단계, 168매","75,500","61,150",(1개당 364원),내일(화) 도착 보장,(10111),"최대 3,058원 적립",coupang_img\7779133477.jpg
7941549170,maternity_baby,"팸퍼스 2024 터치오브네이처 썸머팬티 기저귀, 5단계, 114매","80,400","65,470",(1개당 574원),내일(화) 도착 보장,(129),"최대 3,274원 적립",coupang_img\7941549170.jpg
7757327077,maternity_baby,"마미포코 플렉스팬티 남아용, 5단계, 132매","59,900","39,080",(1개당 296원),내일(화) 도착 보장,(435),"최대 1,856원 적립",coupang_img\7757327077.jpg
7052864231,maternity_baby,"닥터포이 웰키커 어린이 철분 & 비타민C, 120정, 1개","18,110","17,670",(1정당 147원),내일(화) 도착 보장,(3550),최대 884원 적립,coupang_img\7052864231.jpg
7183789557,maternity_baby,"하기스 2024 매직컴포트 팬티형 기저귀 남녀공용, 5단계, 84매","50,900","43,650",(1개당 520원),내일(화) 도착 보장,(2167),"최대 1,876원 적립",coupang_img\7183789557.jpg
7941549170,maternity_baby,"팸퍼스 2024 터치오브네이처 썸머팬티 기저귀, 6단계, 96매","80,400","66,140",(1개당 689원),내일(화) 도착 보장,(129),"최대 3,307원 적립",coupang_img\7941549170.jpg
21993245,maternity_baby,"무스텔라 이드라 베베 바디로션, 300ml, 2개","41,000","25,440",(10ml당 424원),내일(화) 도착 보장,(7874),"최대 1,272원 적립",coupang_img\21993245.jpg
7934806283,maternity_baby,"뷰카 주니어 마일드 고불소 구취케어 치약 사과향 4p, 110g, 4개","20,900","11,900",(10g당 270원),내일(화) 도착 보장,(433),최대 595원 적립,coupang_img\7934806283.jpg
4876504068,maternity_baby,"아토팜 MLE 크림, 160ml, 1개","50,000","24,160","(10ml당 1,510원)",내일(화) 도착 보장,(12563),"최대 1,208원 적립",coupang_img\4876504068.jpg
9688432,maternity_baby,"아토팜 MLE 유아로션, 300ml, 1개","50,000","24,650",(10ml당 822원),내일(화) 도착 보장,(14622),"최대 1,233원 적립",coupang_img\9688432.jpg
7940108189,maternity_baby,"팸퍼스 에어차차 썸머팬티, 6단계, 126매","87,900","75,650",(1개당 600원),내일(화) 도착 보장,(9649),"최대 3,783원 적립",coupang_img\7940108189.jpg
7663342470,maternity_baby,"하기스 2022 보송보송 기저귀 밴드형 남여공용, 5단계, 120매","54,600","35,970",(1개당 300원),내일(화) 도착 보장,(25988),"최대 1,799원 적립",coupang_img\7663342470.jpg
1634685356,maternity_baby,"보타니컬테라피 베이비 워셔블 썬밀크80ml, 80ml, 1개","28,000","17,960","(10ml당 2,245원)",내일(화) 도착 보장,(1474),최대 898원 적립,coupang_img\1634685356.jpg
1261936158,maternity_baby,"집으로ON 어린이순살생선 삼치구이 (냉동), 180g, 1개","15,000","12,900",(10g당 717원),내일(화) 새벽 도착 보장,(5488),최대 543원 적립,coupang_img\1261936158.jpg
4852081116,maternity_baby,"다우니 엑스퍼트 센서티브 초고농축 섬유유연제 본품, 1L, 3개","29,300","28,500",(100ml당 950원),내일(화) 도착 보장,(15850),"최대 1,280원 적립",coupang_img\4852081116.jpg
6809861982,maternity_baby,"코멧 오리지널 플러스 아기물티슈, 20팩, 120매","43,800","24,810",(10매당 103원),내일(화) 도착 보장,(2958),"최대 1,240원 적립",coupang_img\6809861982.jpg
6572547685,maternity_baby,"브라운 네이처 센시티브 아기물티슈 캡형 73평량, 70매, 10개","36,900","22,000",(10매당 314원),내일(화) 도착 보장,(10476),"최대 1,100원 적립",coupang_img\6572547685.jpg
7458499411,maternity_baby,"아올다 hello 아이 유기농 보리보리 보리차, 100ml, 20개","18,610","17,900",(10ml당 90원),내일(화) 도착 보장,(323),최대 626원 적립,coupang_img\7458499411.jpg
7838294056,maternity_baby,"모윰 올 실리콘 마카롱 쪽쪽이 + 전용케이스, 2단계, 애플그린, 1세트","15,900","11,940","(1개당 11,940원)",내일(화) 도착 보장,(10555),최대 478원 적립,coupang_img\7838294056.jpg
7663342470,maternity_baby,"하기스 2022 보송보송 기저귀 밴드형 남여공용, 3단계, 168매","54,600","35,970",(1개당 214원),내일(화) 도착 보장,(25988),"최대 1,799원 적립",coupang_img\7663342470.jpg
7308156780,maternity_baby,"앱솔루트 명작 2FL 분유 2단계, 800g, 2개","37,790","34,760","(100g당 2,173원)",내일(화) 도착 보장,(24165),"최대 1,738원 적립",coupang_img\7308156780.jpg
21993245,maternity_baby,"무스텔라 이드라베베 바디로션, 500ml, 1개","33,000","20,640",(10ml당 413원),내일(화) 도착 보장,(7874),"최대 1,032원 적립",coupang_img\21993245.jpg
7978311246,maternity_baby,"하기스 2024 네이처메이드썸머 팬티형 기저귀 남여공용, 5단계, 80매","66,900","51,900",(1개당 649원),내일(화) 도착 보장,(271),"최대 2,543원 적립",coupang_img\7978311246.jpg
6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 4단계, 112매","54,800","35,000",(1개당 313원),내일(화) 도착 보장,(50843),"최대 1,750원 적립",coupang_img\6359859813.jpg
6260645769,maternity_baby,"코멧 길이조절 유아 옷걸이, 20개입","15,700","13,770",(1개당 689원),내일(화) 도착 보장,(3520),최대 689원 적립,coupang_img\6260645769.jpg
7663342470,maternity_baby,"하기스 2022 보송보송 기저귀 밴드형 남여공용, 4단계, 138매","54,600","35,970",(1개당 261원),내일(화) 도착 보장,(25988),"최대 1,799원 적립",coupang_img\7663342470.jpg
4782250879,maternity_baby,"마미포코 에어핏팬티 남아용, 5단계, 112매","59,900","36,940",(1개당 330원),내일(화) 도착 보장,(15865),"최대 1,755원 적립",coupang_img\4782250879.jpg
1550898042,maternity_baby,"242 향균 이중 미세모 어린이 칫솔, 혼합색상, 20개, 1개","19,800","15,900",(1개당 795원),내일(화) 도착 보장,(9262),최대 795원 적립,coupang_img\1550898042.jpg
5541736244,maternity_baby,"남양유업 맛있는우유GT 아인슈타인 베이비 190ml, 24개","25,900","21,880",(100ml당 480원),내일(화) 도착 보장,(43366),"최대 1,094원 적립",coupang_img\5541736244.jpg
7549415014,maternity_baby,"그린핑거 유아용 마이키즈 산리오 얼굴로션, 160ml, 1개","17,900","12,920",(10ml당 808원),내일(화) 도착 보장,(474),최대 646원 적립,coupang_img\7549415014.jpg
15040202,maternity_baby,"베베숲 시그니처 블루 유아물티슈 캡형 75평량, 70매입, 20개","47,800","46,800",(10매당 334원),내일(화) 도착 보장,(87010),"최대 2,316원 적립",coupang_img\15040202.jpg
7324594536,maternity_baby,"하기스 NEW 크린베베 일자형 기저귀 유아용, 3단계, 210매","34,500","27,120",(1개당 129원),내일(화) 도착 보장,(4833),"최대 1,356원 적립",coupang_img\7324594536.jpg
7881685402,maternity_baby,"하기스 2024 네이처메이드밤부 팬티형 기저귀 남녀공용, 4단계, 84매","56,300","49,500",(1개당 589원),내일(화) 도착 보장,(96),"최대 2,030원 적립",coupang_img\7881685402.jpg
7646258966,maternity_baby,"프렌치카페 카페믹스 스테비아 디카페인, 10.3g, 100개입, 1개","30,800","23,900",(10g당 232원),내일(화) 도착 보장,(836),"최대 1,195원 적립",coupang_img\7646258966.jpg
7308156780,maternity_baby,"앱솔루트 명작 2FL 분유 2단계, 800g, 4개","73,660","68,400","(100g당 2,138원)",내일(화) 도착 보장,(24165),"최대 3,420원 적립",coupang_img\7308156780.jpg
6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 7단계, 68매","54,800","35,000",(1개당 515원),내일(화) 도착 보장,(50843),"최대 1,750원 적립",coupang_img\6359859813.jpg
1555513138,maternity_baby,"맘마밀요미요미 유기농 주스 125ml, 과일믹스, 24개","24,000","15,400",(100ml당 513원),내일(화) 새벽 도착 보장,(2346),최대 570원 적립,coupang_img\1555513138.jpg
7646155579,maternity_baby,"뷰카 주니어 마일드 고불소 구취케어 치약 딸기향 4p, 110g, 4개","20,900","12,900",(10g당 293원),내일(화) 도착 보장,(1478),최대 645원 적립,coupang_img\7646155579.jpg
7455919074,maternity_baby,"베베숲 유아용 오리진 물티슈 캡형, 100매, 20개","31,800","25,800",(10매당 129원),내일(화) 도착 보장,(24650),"최대 1,290원 적립",coupang_img\7455919074.jpg
7904856969,maternity_baby,"베베숲 시그니처 위드그린 아기물티슈 캡형 70평량, 70g, 70매입, 10개","59,090","34,760",(10매당 497원),모레(수) 도착 예정,(9),"최대 1,738원 적립",coupang_img\7904856969.jpg
1203858899,maternity_baby,"이지캔 매직 공용 리필 280, 10개","19,900","19,400","(1개당 1,940원)",내일(화) 도착 보장,(10698),최대 970원 적립,coupang_img\1203858899.jpg
6638995353,maternity_baby,"마더케이 세라믹 이유식 가위세트, 가위 + 집게, 1세트, 그레이","32,000","17,570","(1세트당 17,570원)",내일(화) 도착 보장,(606),최대 852원 적립,coupang_img\6638995353.jpg
7660148354,maternity_baby,"팸퍼스 통잠팬티 팬티형 밤기저귀, 4단계, 120매","58,900","49,900",(1개당 416원),내일(화) 도착 보장,(11913),"최대 2,495원 적립",coupang_img\7660148354.jpg
7871824673,maternity_baby,"하기스 2024 네이처메이드 팬티형 기저귀 남여공용, 7단계, 64매","155,860","91,680","(1개당 1,433원)",모레(수) 도착 예정,(25),"최대 4,584원 적립",coupang_img\7871824673.jpg
7870430619,maternity_baby,"브라운 프리미엄 옐로우 아기물티슈 캡형, 72개입, 10개","34,900","23,900",(10매당 332원),내일(화) 도착 보장,(46837),"최대 1,123원 적립",coupang_img\7870430619.jpg
7308156780,maternity_baby,"앱솔루트 명작 2FL 분유 2단계, 800g, 3개","56,680","52,140","(100g당 2,173원)",내일(화) 도착 보장,(24165),"최대 2,607원 적립",coupang_img\7308156780.jpg
7043717513,maternity_baby,"일리윤 튼살크림, 330ml, 1개","44,000","25,440",(10ml당 771원),내일(화) 도착 보장,(8692),"최대 1,272원 적립",coupang_img\7043717513.jpg
7495425977,maternity_baby,"편강율 키즈 앤 베이비 모이스처 선쿠션 SPF50+ PA++++, 15g, 1개","20,000","11,900","(10g당 7,933원)",내일(화) 도착 보장,(212),최대 577원 적립,coupang_img\7495425977.jpg
5509226394,maternity_baby,"아토팜 탑투토 올인원워시, 2개, 460ml","70,000","33,000","(100ml당 3,587원)",내일(화) 도착 보장,(19692),"최대 1,650원 적립",coupang_img\5509226394.jpg
7881838408,maternity_baby,"직화 순살 고등어 구이 (냉동), 90g, 5팩","19,390","15,390","(100g당 3,420원)",내일(화) 새벽 도착 보장,(201),최대 745원 적립,coupang_img\7881838408.jpg
1414726540,maternity_baby,"코멧 베이비 코지핏 팬티형 기저귀 남여공용, 5단계, 108매","32,900","30,990",(1개당 287원),내일(화) 도착 보장,(23126),"최대 1,450원 적립",coupang_img\1414726540.jpg
6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 7단계, 136매","109,600","70,000",(1개당 515원),내일(화) 도착 보장,(50843),"최대 3,500원 적립",coupang_img\6359859813.jpg
1936947396,maternity_baby,"만토바 키즈 오일 스프레이 100ml, 아보카도, 1개","11,250","9,900",(10ml당 990원),내일(화) 도착 보장,(681),최대 495원 적립,coupang_img\1936947396.jpg
6366527830,maternity_baby,"루솔 진한 배도라지즙, 진한배도라지즙, 100ml, 20개","24,610","22,000","(100ml당 1,100원)",내일(화) 도착 보장,(13700),"최대 1,100원 적립",coupang_img\6366527830.jpg
6393310138,maternity_baby,"대상 집으로ON 핑크퐁 멸균 앙팡 칼슘 우유 150ml x 24p, 우유맛, 24개","25,000","19,900",(100ml당 553원),내일(화) 도착 보장,(5971),최대 995원 적립,coupang_img\6393310138.jpg
6758879578,maternity_baby,"바이오가이아 프로텍티스 이지드롭 프로바이오틱스 + 비타민 D 영양제, 10ml, 1개","75,000","57,990","(10ml당 57,990원)",내일(화) 도착 보장,(4860),"최대 2,700원 적립",coupang_img\6758879578.jpg
6868657529,maternity_baby,"베베쿡 처음 먹는 배도라지 유아 음료, 100ml, 20개","25,000","22,000",(10ml당 110원),내일(화) 도착 보장,(16121),"최대 1,100원 적립",coupang_img\6868657529.jpg
7923609064,maternity_baby,"고등어밥상 가시제거연구소 고등어 (냉동), 800g, 1개","16,450","14,950","(100g당 1,869원)",내일(화) 새벽 도착 보장,(19),최대 748원 적립,coupang_img\7923609064.jpg
8039993424,maternity_baby,"뉴케어 마이키즈 밀크맛, 150ml, 24개","48,000","31,410",(10ml당 87원),내일(화) 도착 보장,(1101),"최대 1,570원 적립",coupang_img\8039993424.jpg
7054927569,maternity_baby,"마더케이 프리미엄 Thin 1mm 수유패드, 108매입, 1개","26,000","16,830",(1매당 156원),내일(화) 도착 보장,(8817),최대 816원 적립,coupang_img\7054927569.jpg
6745478488,maternity_baby,"네추럴라이즈 멀티비타민 꾸미, 60정, 3개","26,300","24,830",(1정당 138원),내일(화) 도착 보장,(6173),"최대 1,241원 적립",coupang_img\6745478488.jpg
7927695900,maternity_baby,"하기스 NEW 맥스드라이 여아용 팬티형 기저귀, 4단계, 104매","73,800","44,930",(1개당 432원),내일(화) 도착 보장,(3790),"최대 2,246원 적립",coupang_img\7927695900.jpg
7751117053,maternity_baby,"야미얼스 막대사탕, 혼합맛(망고/포도/블루베리/딸기/석류), 240g, 1개","16,350","16,070",(10g당 670원),내일(화) 도착 보장,(13848),최대 804원 적립,coupang_img\7751117053.jpg
6702057150,maternity_baby,"니즈 브라운 저자극 도톰 엠보싱 프리미엄 아기물티슈 캡형 80평량, 80g, 70매입, 10개","34,900","16,900",(10매당 241원),내일(화) 도착 보장,(4313),최대 845원 적립,coupang_img\6702057150.jpg
7867859869,maternity_baby,"하기스 2024 네이처메이드밤부 팬티형 기저귀 여아용, 5단계, 88매","63,900","58,800",(1개당 668원),모레(수) 도착 예정,(46),"최대 2,940원 적립",coupang_img\7867859869.jpg
7871824636,maternity_baby,"하기스 2024 네이처메이드 팬티형 기저귀 남아용, 4단계, 104매","84,600","49,900",(1개당 480원),내일(화) 도착 보장,(239),"최대 2,495원 적립",coupang_img\7871824636.jpg
6704416128,maternity_baby,"폴메디슨 키즈 아토 바스앤샴푸 베이비파우더향, 1077ml, 2개","94,420","29,900","(100ml당 1,388원)",내일(화) 도착 보장,(18327),"최대 1,495원 적립",coupang_img\6704416128.jpg
7881685402,maternity_baby,"하기스 2024 네이처메이드밤부 팬티형 기저귀 남녀공용, 5단계, 68매","68,000","49,500",(1개당 728원),내일(화) 도착 보장,(96),"최대 2,030원 적립",coupang_img\7881685402.jpg
7098936585,maternity_baby,"쿠잉 베러업 팬티형 기저귀, 80매, 점보형(2XL)","29,670","28,460",(1개당 356원),내일(화) 도착 보장,(2853),"최대 1,423원 적립",coupang_img\7098936585.jpg
73837753,maternity_baby,"퍼실 센서티브 젤 유아 세제 1.35L, 3개","30,300","23,750",(100ml당 586원),내일(화) 도착 보장,(29032),"최대 1,009원 적립",coupang_img\73837753.jpg
7857901568,maternity_baby,"베베앙 120 엠보싱 대용량 아기물티슈 캡형 50gsm, 120매, 20개","51,800","25,980",(10매당 108원),내일(화) 도착 보장,(25528),"최대 1,221원 적립",coupang_img\7857901568.jpg
7251718191,maternity_baby,"경남제약 레모나산 틴케이스 120포 + 쇼핑백, 240g, 1세트","30,000","19,850",(10g당 827원),내일(화) 도착 보장,(6069),최대 963원 적립,coupang_img\7251718191.jpg
10738872,maternity_baby,"뽀로로 어린이음료 밀크맛, 235ml, 48개","31,550","29,800",(100ml당 264원),내일(화) 도착 보장,(53351),"최대 1,490원 적립",coupang_img\10738872.jpg
1690046634,maternity_baby,"아가짱 유아용 일회용 턱받이, 당근토끼, 60개","19,500","17,700",(1개당 295원),내일(화) 도착 보장,(3123),최대 885원 적립,coupang_img\1690046634.jpg
7838294056,maternity_baby,"모윰 올 실리콘 마카롱 쪽쪽이 + 전용케이스, 1단계, 레몬옐로우, 1세트","15,900","11,940","(1개당 11,940원)",내일(화) 도착 보장,(10555),최대 478원 적립,coupang_img\7838294056.jpg
1425500493,maternity_baby,"미엘 클래식 유아물티슈 캡형, 100매, 20개","23,410","22,660",(10매당 113원),내일(화) 도착 보장,(15496),"최대 1,133원 적립",coupang_img\1425500493.jpg
7427543327,maternity_baby,"뷰카 주니어 마일드 고불소 구취케어 치약 포도향, 110g, 4개","20,900","12,890",(10g당 293원),내일(화) 도착 보장,(4261),최대 645원 적립,coupang_img\7427543327.jpg
7940108189,maternity_baby,"팸퍼스 2024 에어차차 썸머팬티 기저귀, 4단계, 180매","87,900","75,670",(1개당 420원),내일(화) 도착 보장,(9649),"최대 3,690원 적립",coupang_img\7940108189.jpg
92467535,maternity_baby,"모구모구 요거트향 음료, 320ml, 24개","23,500","20,670",(100ml당 269원),내일(화) 도착 보장,(3119),"최대 1,034원 적립",coupang_img\92467535.jpg
6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 6단계, 80매","54,800","35,000",(1개당 438원),내일(화) 도착 보장,(50843),"최대 1,750원 적립",coupang_img\6359859813.jpg
7404879484,maternity_baby,"일동후디스 아이얌 동결건조 과일칩 순딸기, 12g, 10개","27,000","25,220","(10g당 2,102원)",내일(화) 도착 보장,(3342),"최대 1,261원 적립",coupang_img\7404879484.jpg
6359859813,maternity_baby,"하기스 2022 보송보송 팬티형 기저귀 공용, 5단계, 92매","54,800","35,000",(1개당 380원),내일(화) 도착 보장,(50843),"최대 1,750원 적립",coupang_img\6359859813.jpg
76815392,maternity_baby,"리락쿠마 아동용 가방 3단 스텐 얼굴 도시락, 브라운, 1세트","37,000","24,700","(1세트당 24,700원)",내일(화) 도착 보장,(2366),"최대 1,235원 적립",coupang_img\76815392.jpg
